curve_id,group,split,t_day,increment_ue_per_MPa,anchor_day,context_at_day10,rho,fc,E28
NU00069,NU_L62,train,7.0,15.0,1.0,True,2206.4,33.9,
NU00069,NU_L62,train,23.0,27.0,1.0,False,2206.4,33.9,
NU00069,NU_L62,train,28.0,29.0,1.0,False,2206.4,33.9,
NU00069,NU_L62,train,90.0,43.0,1.0,False,2206.4,33.9,
NU00069,NU_L62,train,95.0,41.0,1.0,False,2206.4,33.9,
NU00070,NU_L62,train,1.0,0.0,1.0,True,2206.4,33.9,
NU00070,NU_L62,train,7.0,11.0,1.0,True,2206.4,33.9,
NU00070,NU_L62,train,11.0,14.0,1.0,False,2206.4,33.9,
NU00070,NU_L62,train,15.0,19.0,1.0,False,2206.4,33.9,
NU00070,NU_L62,train,28.0,29.0,1.0,False,2206.4,33.9,
NU00070,NU_L62,train,41.0,32.0,1.0,False,2206.4,33.9,
NU00070,NU_L62,train,57.0,35.0,1.0,False,2206.4,33.9,
NU00070,NU_L62,train,77.0,41.0,1.0,False,2206.4,33.9,
NU00070,NU_L62,train,91.0,46.0,1.0,False,2206.4,33.9,
NU00070,NU_L62,train,159.0,54.0,1.0,False,2206.4,33.9,
NU00079,NU_L62,train,1.0,0.0,1.0,True,2206.4,33.9,
NU00079,NU_L62,train,7.0,5.0,1.0,True,2206.4,33.9,
NU00079,NU_L62,train,14.0,9.0,1.0,False,2206.4,33.9,
NU00079,NU_L62,train,21.0,11.0,1.0,False,2206.4,33.9,
NU00079,NU_L62,train,28.0,12.0,1.0,False,2206.4,33.9,
NU00079,NU_L62,train,43.0,15.0,1.0,False,2206.4,33.9,
NU00079,NU_L62,train,56.0,17.0,1.0,False,2206.4,33.9,
NU00079,NU_L62,train,70.0,17.0,1.0,False,2206.4,33.9,
NU00079,NU_L62,train,90.0,16.0,1.0,False,2206.4,33.9,
NU00079,NU_L62,train,117.0,21.0,1.0,False,2206.4,33.9,
NU00079,NU_L62,train,150.0,20.0,1.0,False,2206.4,33.9,
NU00082,NU_L62,train,1.0,0.0,1.0,True,2206.4,33.9,
NU00082,NU_L62,train,7.0,3.0,1.0,True,2206.4,33.9,
NU00082,NU_L62,train,11.0,4.0,1.0,False,2206.4,33.9,
NU00082,NU_L62,train,15.0,3.0,1.0,False,2206.4,33.9,
NU00082,NU_L62,train,28.0,8.0,1.0,False,2206.4,33.9,
NU00082,NU_L62,train,41.0,9.0,1.0,False,2206.4,33.9,
NU00082,NU_L62,train,57.0,10.0,1.0,False,2206.4,33.9,
NU00082,NU_L62,train,77.0,12.0,1.0,False,2206.4,33.9,
NU00082,NU_L62,train,91.0,13.0,1.0,False,2206.4,33.9,
NU00082,NU_L62,train,159.0,13.0,1.0,False,2206.4,33.9,
NU00085,NU_L62,train,1.0,0.0,1.0,True,2206.4,33.9,
NU00085,NU_L62,train,7.0,7.0,1.0,True,2206.4,33.9,
NU00085,NU_L62,train,14.0,14.0,1.0,False,2206.4,33.9,
NU00085,NU_L62,train,21.0,14.0,1.0,False,2206.4,33.9,
NU00085,NU_L62,train,28.0,16.0,1.0,False,2206.4,33.9,
NU00085,NU_L62,train,43.0,21.0,1.0,False,2206.4,33.9,
NU00085,NU_L62,train,56.0,21.0,1.0,False,2206.4,33.9,
NU00085,NU_L62,train,70.0,22.0,1.0,False,2206.4,33.9,
NU00085,NU_L62,train,90.0,22.0,1.0,False,2206.4,33.9,
NU00085,NU_L62,train,117.0,24.0,1.0,False,2206.4,33.9,
NU00085,NU_L62,train,150.0,23.0,1.0,False,2206.4,33.9,
NU00086,NU_L62,train,1.0,0.0,1.0,True,2206.4,33.9,
NU00086,NU_L62,train,7.0,3.0,1.0,True,2206.4,33.9,
NU00086,NU_L62,train,11.0,4.0,1.0,False,2206.4,33.9,
NU00086,NU_L62,train,15.0,4.0,1.0,False,2206.4,33.9,
NU00086,NU_L62,train,28.0,9.0,1.0,False,2206.4,33.9,
NU00086,NU_L62,train,41.0,11.0,1.0,False,2206.4,33.9,
NU00086,NU_L62,train,57.0,11.0,1.0,False,2206.4,33.9,
NU00086,NU_L62,train,77.0,13.0,1.0,False,2206.4,33.9,
NU00086,NU_L62,train,91.0,12.0,1.0,False,2206.4,33.9,
NU00086,NU_L62,train,159.0,15.0,1.0,False,2206.4,33.9,
NU00090,NU_L62,train,1.0,0.0,1.0,True,2206.4,33.9,
NU00090,NU_L62,train,3.0,1.0,1.0,True,2206.4,33.9,
NU00090,NU_L62,train,14.0,15.0,1.0,False,2206.4,33.9,
NU00090,NU_L62,train,21.0,19.0,1.0,False,2206.4,33.9,
NU00090,NU_L62,train,28.0,23.0,1.0,False,2206.4,33.9,
NU00090,NU_L62,train,43.0,25.0,1.0,False,2206.4,33.9,
NU00090,NU_L62,train,57.0,29.0,1.0,False,2206.4,33.9,
NU00090,NU_L62,train,71.0,35.0,1.0,False,2206.4,33.9,
NU00090,NU_L62,train,94.0,41.0,1.0,False,2206.4,33.9,
NU00090,NU_L62,train,154.0,51.0,1.0,False,2206.4,33.9,
NU00091,NU_L62,train,1.0,0.0,1.0,True,2206.4,33.9,
NU00091,NU_L62,train,3.0,5.0,1.0,True,2206.4,33.9,
NU00091,NU_L62,train,7.0,11.0,1.0,True,2206.4,33.9,
NU00091,NU_L62,train,14.0,16.0,1.0,False,2206.4,33.9,
NU00091,NU_L62,train,21.0,20.0,1.0,False,2206.4,33.9,
NU00091,NU_L62,train,28.0,24.0,1.0,False,2206.4,33.9,
NU00091,NU_L62,train,43.0,29.0,1.0,False,2206.4,33.9,
NU00091,NU_L62,train,57.0,25.0,1.0,False,2206.4,33.9,
NU00091,NU_L62,train,71.0,35.0,1.0,False,2206.4,33.9,
NU00091,NU_L62,train,94.0,35.0,1.0,False,2206.4,33.9,
NU00091,NU_L62,train,154.0,42.0,1.0,False,2206.4,33.9,
NU00092,NU_L62,train,1.0,0.0,1.0,True,2206.4,33.9,
NU00092,NU_L62,train,3.0,3.0,1.0,True,2206.4,33.9,
NU00092,NU_L62,train,7.0,5.0,1.0,True,2206.4,33.9,
NU00092,NU_L62,train,14.0,5.0,1.0,False,2206.4,33.9,
NU00092,NU_L62,train,21.0,10.0,1.0,False,2206.4,33.9,
NU00092,NU_L62,train,28.0,10.0,1.0,False,2206.4,33.9,
NU00092,NU_L62,train,43.0,14.0,1.0,False,2206.4,33.9,
NU00092,NU_L62,train,57.0,12.0,1.0,False,2206.4,33.9,
NU00092,NU_L62,train,71.0,16.0,1.0,False,2206.4,33.9,
NU00092,NU_L62,train,94.0,19.0,1.0,False,2206.4,33.9,
NU00092,NU_L62,train,154.0,24.0,1.0,False,2206.4,33.9,
NU00093,NU_L62,train,1.0,0.0,1.0,True,2206.4,33.9,
NU00093,NU_L62,train,3.0,2.0,1.0,True,2206.4,33.9,
NU00093,NU_L62,train,7.0,3.0,1.0,True,2206.4,33.9,
NU00093,NU_L62,train,14.0,5.0,1.0,False,2206.4,33.9,
NU00093,NU_L62,train,21.0,8.0,1.0,False,2206.4,33.9,
NU00093,NU_L62,train,28.0,9.0,1.0,False,2206.4,33.9,
NU00093,NU_L62,train,43.0,11.0,1.0,False,2206.4,33.9,
NU00093,NU_L62,train,57.0,11.0,1.0,False,2206.4,33.9,
NU00093,NU_L62,train,71.0,11.0,1.0,False,2206.4,33.9,
NU00093,NU_L62,train,94.0,15.0,1.0,False,2206.4,33.9,
NU00093,NU_L62,train,154.0,15.0,1.0,False,2206.4,33.9,
NU00109,NU_L29,validation,0.74,0.0,0.74,True,2434.49,42.6,41604.0
NU00109,NU_L29,validation,2.0,16.200000000000003,0.74,True,2434.49,42.6,41604.0
NU00109,NU_L29,validation,3.0,23.299999999999997,0.74,True,2434.49,42.6,41604.0
NU00109,NU_L29,validation,4.0,28.5,0.74,True,2434.49,42.6,41604.0
NU00109,NU_L29,validation,5.0,32.60000000000001,0.74,True,2434.49,42.6,41604.0
NU00109,NU_L29,validation,7.0,37.8,0.74,True,2434.49,42.6,41604.0
NU00109,NU_L29,validation,10.0,43.2,0.74,True,2434.49,42.6,41604.0
NU00109,NU_L29,validation,20.0,54.5,0.74,False,2434.49,42.6,41604.0
NU00109,NU_L29,validation,30.0,61.7,0.74,False,2434.49,42.6,41604.0
NU00109,NU_L29,validation,40.0,67.9,0.74,False,2434.49,42.6,41604.0
NU00109,NU_L29,validation,50.0,69.9,0.74,False,2434.49,42.6,41604.0
NU00109,NU_L29,validation,70.0,75.39999999999999,0.74,False,2434.49,42.6,41604.0
NU00109,NU_L29,validation,100.0,79.50000000000001,0.74,False,2434.49,42.6,41604.0
NU00110,NU_L29,validation,0.96,0.0,0.96,True,2434.49,42.6,41604.0
NU00110,NU_L29,validation,2.0,15.0,0.96,True,2434.49,42.6,41604.0
NU00110,NU_L29,validation,3.0,22.0,0.96,True,2434.49,42.6,41604.0
NU00110,NU_L29,validation,4.0,25.200000000000003,0.96,True,2434.49,42.6,41604.0
NU00110,NU_L29,validation,5.0,28.200000000000003,0.96,True,2434.49,42.6,41604.0
NU00110,NU_L29,validation,7.0,32.5,0.96,True,2434.49,42.6,41604.0
NU00110,NU_L29,validation,10.0,36.7,0.96,True,2434.49,42.6,41604.0
NU00110,NU_L29,validation,20.0,46.2,0.96,False,2434.49,42.6,41604.0
NU00110,NU_L29,validation,30.0,52.10000000000001,0.96,False,2434.49,42.6,41604.0
NU00110,NU_L29,validation,40.0,57.900000000000006,0.96,False,2434.49,42.6,41604.0
NU00110,NU_L29,validation,50.0,61.5,0.96,False,2434.49,42.6,41604.0
NU00110,NU_L29,validation,70.0,67.8,0.96,False,2434.49,42.6,41604.0
NU00110,NU_L29,validation,100.0,73.5,0.96,False,2434.49,42.6,41604.0
NU00111,NU_L29,validation,0.8,0.0,0.8,True,2434.49,42.6,41604.0
NU00111,NU_L29,validation,1.88,15.0,0.8,True,2434.49,42.6,41604.0
NU00111,NU_L29,validation,2.88,20.099999999999994,0.8,True,2434.49,42.6,41604.0
NU00111,NU_L29,validation,3.88,22.700000000000003,0.8,True,2434.49,42.6,41604.0
NU00111,NU_L29,validation,4.88,24.799999999999997,0.8,True,2434.49,42.6,41604.0
NU00111,NU_L29,validation,6.88,27.599999999999994,0.8,True,2434.49,42.6,41604.0
NU00111,NU_L29,validation,9.88,31.5,0.8,True,2434.49,42.6,41604.0
NU00111,NU_L29,validation,19.88,38.8,0.8,False,2434.49,42.6,41604.0
NU00111,NU_L29,validation,29.88,44.7,0.8,False,2434.49,42.6,41604.0
NU00111,NU_L29,validation,39.88,50.0,0.8,False,2434.49,42.6,41604.0
NU00111,NU_L29,validation,49.88,52.89999999999999,0.8,False,2434.49,42.6,41604.0
NU00111,NU_L29,validation,69.88,57.7,0.8,False,2434.49,42.6,41604.0
NU00111,NU_L29,validation,99.88,63.89999999999999,0.8,False,2434.49,42.6,41604.0
NU00113,NU_L29,validation,0.54,0.0,0.54,True,2434.49,42.6,41604.0
NU00113,NU_L29,validation,2.0,21.60000000000001,0.54,True,2434.49,42.6,41604.0
NU00113,NU_L29,validation,3.0,29.5,0.54,True,2434.49,42.6,41604.0
NU00113,NU_L29,validation,4.0,34.3,0.54,True,2434.49,42.6,41604.0
NU00113,NU_L29,validation,5.0,36.400000000000006,0.54,True,2434.49,42.6,41604.0
NU00113,NU_L29,validation,7.0,40.5,0.54,True,2434.49,42.6,41604.0
NU00113,NU_L29,validation,10.0,45.7,0.54,True,2434.49,42.6,41604.0
NU00113,NU_L29,validation,20.0,52.8,0.54,False,2434.49,42.6,41604.0
NU00113,NU_L29,validation,30.0,57.8,0.54,False,2434.49,42.6,41604.0
NU00113,NU_L29,validation,40.0,61.400000000000006,0.54,False,2434.49,42.6,41604.0
NU00113,NU_L29,validation,50.0,65.10000000000001,0.54,False,2434.49,42.6,41604.0
NU00113,NU_L29,validation,70.0,68.60000000000001,0.54,False,2434.49,42.6,41604.0
NU00113,NU_L29,validation,100.0,74.10000000000001,0.54,False,2434.49,42.6,41604.0
NU00114,NU_L29,validation,1.0,0.0,1.0,True,2434.49,42.6,41604.0
NU00114,NU_L29,validation,2.0,18.199999999999996,1.0,True,2434.49,42.6,41604.0
NU00114,NU_L29,validation,3.0,22.699999999999996,1.0,True,2434.49,42.6,41604.0
NU00114,NU_L29,validation,4.0,25.199999999999996,1.0,True,2434.49,42.6,41604.0
NU00114,NU_L29,validation,5.0,26.800000000000004,1.0,True,2434.49,42.6,41604.0
NU00114,NU_L29,validation,7.0,29.699999999999996,1.0,True,2434.49,42.6,41604.0
NU00114,NU_L29,validation,10.0,32.300000000000004,1.0,True,2434.49,42.6,41604.0
NU00114,NU_L29,validation,20.0,37.699999999999996,1.0,False,2434.49,42.6,41604.0
NU00114,NU_L29,validation,30.0,41.1,1.0,False,2434.49,42.6,41604.0
NU00114,NU_L29,validation,40.0,43.199999999999996,1.0,False,2434.49,42.6,41604.0
NU00114,NU_L29,validation,50.0,44.9,1.0,False,2434.49,42.6,41604.0
NU00114,NU_L29,validation,70.0,47.49999999999999,1.0,False,2434.49,42.6,41604.0
NU00114,NU_L29,validation,100.0,50.6,1.0,False,2434.49,42.6,41604.0
NU00115,NU_L29,validation,0.88,0.0,0.88,True,2434.49,42.6,41604.0
NU00115,NU_L29,validation,1.88,15.100000000000001,0.88,True,2434.49,42.6,41604.0
NU00115,NU_L29,validation,2.88,20.1,0.88,True,2434.49,42.6,41604.0
NU00115,NU_L29,validation,3.88,23.1,0.88,True,2434.49,42.6,41604.0
NU00115,NU_L29,validation,4.88,25.300000000000004,0.88,True,2434.49,42.6,41604.0
NU00115,NU_L29,validation,6.88,27.4,0.88,True,2434.49,42.6,41604.0
NU00115,NU_L29,validation,9.88,31.300000000000004,0.88,True,2434.49,42.6,41604.0
NU00115,NU_L29,validation,19.88,36.1,0.88,False,2434.49,42.6,41604.0
NU00115,NU_L29,validation,29.88,39.99999999999999,0.88,False,2434.49,42.6,41604.0
NU00115,NU_L29,validation,39.88,43.199999999999996,0.88,False,2434.49,42.6,41604.0
NU00115,NU_L29,validation,49.88,45.49999999999999,0.88,False,2434.49,42.6,41604.0
NU00115,NU_L29,validation,69.88,48.699999999999996,0.88,False,2434.49,42.6,41604.0
NU00115,NU_L29,validation,99.88,52.800000000000004,0.88,False,2434.49,42.6,41604.0
NU00116,NU_L29,validation,0.88,0.0,0.88,True,2434.49,42.6,41604.0
NU00116,NU_L29,validation,1.88,12.800000000000004,0.88,True,2434.49,42.6,41604.0
NU00116,NU_L29,validation,2.88,17.200000000000003,0.88,True,2434.49,42.6,41604.0
NU00116,NU_L29,validation,3.88,19.900000000000006,0.88,True,2434.49,42.6,41604.0
NU00116,NU_L29,validation,4.88,21.5,0.88,True,2434.49,42.6,41604.0
NU00116,NU_L29,validation,6.88,24.5,0.88,True,2434.49,42.6,41604.0
NU00116,NU_L29,validation,9.88,27.700000000000003,0.88,True,2434.49,42.6,41604.0
NU00116,NU_L29,validation,19.88,33.2,0.88,False,2434.49,42.6,41604.0
NU00116,NU_L29,validation,29.88,37.3,0.88,False,2434.49,42.6,41604.0
NU00116,NU_L29,validation,39.88,41.400000000000006,0.88,False,2434.49,42.6,41604.0
NU00116,NU_L29,validation,49.88,43.7,0.88,False,2434.49,42.6,41604.0
NU00116,NU_L29,validation,69.88,47.10000000000001,0.88,False,2434.49,42.6,41604.0
NU00116,NU_L29,validation,99.88,51.900000000000006,0.88,False,2434.49,42.6,41604.0
NU00117,NU_L29,validation,1.0,0.0,1.0,True,2434.49,42.6,41604.0
NU00117,NU_L29,validation,2.0,22.900000000000006,1.0,True,2434.49,42.6,41604.0
NU00117,NU_L29,validation,3.0,30.400000000000006,1.0,True,2434.49,42.6,41604.0
NU00117,NU_L29,validation,4.0,34.900000000000006,1.0,True,2434.49,42.6,41604.0
NU00117,NU_L29,validation,5.0,35.900000000000006,1.0,True,2434.49,42.6,41604.0
NU00117,NU_L29,validation,7.0,39.3,1.0,True,2434.49,42.6,41604.0
NU00117,NU_L29,validation,10.0,44.5,1.0,True,2434.49,42.6,41604.0
NU00117,NU_L29,validation,20.0,52.7,1.0,False,2434.49,42.6,41604.0
NU00117,NU_L29,validation,30.0,57.2,1.0,False,2434.49,42.6,41604.0
NU00117,NU_L29,validation,40.0,59.3,1.0,False,2434.49,42.6,41604.0
NU00117,NU_L29,validation,50.0,62.0,1.0,False,2434.49,42.6,41604.0
NU00117,NU_L29,validation,70.0,65.7,1.0,False,2434.49,42.6,41604.0
NU00117,NU_L29,validation,100.0,70.2,1.0,False,2434.49,42.6,41604.0
NU00118,NU_L29,validation,0.51,0.0,0.51,True,2434.49,42.6,41604.0
NU00118,NU_L29,validation,1.0,14.36,0.51,True,2434.49,42.6,41604.0
NU00118,NU_L29,validation,2.0,34.86,0.51,True,2434.49,42.6,41604.0
NU00118,NU_L29,validation,3.0,41.059999999999995,0.51,True,2434.49,42.6,41604.0
NU00118,NU_L29,validation,4.0,44.46,0.51,True,2434.49,42.6,41604.0
NU00118,NU_L29,validation,5.0,46.559999999999995,0.51,True,2434.49,42.6,41604.0
NU00118,NU_L29,validation,7.0,49.96,0.51,True,2434.49,42.6,41604.0
NU00118,NU_L29,validation,10.0,53.36000000000001,0.51,True,2434.49,42.6,41604.0
NU00118,NU_L29,validation,20.0,59.559999999999995,0.51,False,2434.49,42.6,41604.0
NU00118,NU_L29,validation,30.0,63.660000000000004,0.51,False,2434.49,42.6,41604.0
NU00118,NU_L29,validation,40.0,67.06,0.51,False,2434.49,42.6,41604.0
NU00118,NU_L29,validation,50.0,68.46000000000001,0.51,False,2434.49,42.6,41604.0
NU00118,NU_L29,validation,70.0,71.86000000000001,0.51,False,2434.49,42.6,41604.0
NU00118,NU_L29,validation,100.0,76.06,0.51,False,2434.49,42.6,41604.0
NU00119,NU_L29,validation,0.88,0.0,0.88,True,2434.49,42.6,41604.0
NU00119,NU_L29,validation,1.88,11.399999999999999,0.88,True,2434.49,42.6,41604.0
NU00119,NU_L29,validation,2.88,14.399999999999999,0.88,True,2434.49,42.6,41604.0
NU00119,NU_L29,validation,3.88,17.099999999999994,0.88,True,2434.49,42.6,41604.0
NU00119,NU_L29,validation,4.88,18.5,0.88,True,2434.49,42.6,41604.0
NU00119,NU_L29,validation,6.88,20.299999999999997,0.88,True,2434.49,42.6,41604.0
NU00119,NU_L29,validation,9.88,23.299999999999997,0.88,True,2434.49,42.6,41604.0
NU00119,NU_L29,validation,19.88,26.5,0.88,False,2434.49,42.6,41604.0
NU00119,NU_L29,validation,29.88,29.200000000000003,0.88,False,2434.49,42.6,41604.0
NU00119,NU_L29,validation,39.88,31.5,0.88,False,2434.49,42.6,41604.0
NU00119,NU_L29,validation,49.88,32.89999999999999,0.88,False,2434.49,42.6,41604.0
NU00119,NU_L29,validation,69.88,34.7,0.88,False,2434.49,42.6,41604.0
NU00119,NU_L29,validation,99.88,36.0,0.88,False,2434.49,42.6,41604.0
NU00120,NU_L29,validation,0.88,0.0,0.88,True,2434.49,42.6,41604.0
NU00120,NU_L29,validation,1.88,10.799999999999997,0.88,True,2434.49,42.6,41604.0
NU00120,NU_L29,validation,2.88,15.100000000000001,0.88,True,2434.49,42.6,41604.0
NU00120,NU_L29,validation,3.88,17.6,0.88,True,2434.49,42.6,41604.0
NU00120,NU_L29,validation,4.88,19.4,0.88,True,2434.49,42.6,41604.0
NU00120,NU_L29,validation,6.88,21.5,0.88,True,2434.49,42.6,41604.0
NU00120,NU_L29,validation,9.88,23.299999999999997,0.88,True,2434.49,42.6,41604.0
NU00120,NU_L29,validation,19.88,28.4,0.88,False,2434.49,42.6,41604.0
NU00120,NU_L29,validation,29.88,31.5,0.88,False,2434.49,42.6,41604.0
NU00120,NU_L29,validation,39.88,34.300000000000004,0.88,False,2434.49,42.6,41604.0
NU00120,NU_L29,validation,49.88,35.9,0.88,False,2434.49,42.6,41604.0
NU00120,NU_L29,validation,69.88,38.9,0.88,False,2434.49,42.6,41604.0
NU00120,NU_L29,validation,99.88,40.4,0.88,False,2434.49,42.6,41604.0
NU00121,NU_L29,validation,0.88,0.0,0.88,True,2434.49,42.6,41604.0
NU00121,NU_L29,validation,1.88,10.5,0.88,True,2434.49,42.6,41604.0
NU00121,NU_L29,validation,2.88,14.0,0.88,True,2434.49,42.6,41604.0
NU00121,NU_L29,validation,3.88,15.799999999999997,0.88,True,2434.49,42.6,41604.0
NU00121,NU_L29,validation,4.88,17.4,0.88,True,2434.49,42.6,41604.0
NU00121,NU_L29,validation,6.88,19.200000000000003,0.88,True,2434.49,42.6,41604.0
NU00121,NU_L29,validation,9.88,22.4,0.88,True,2434.49,42.6,41604.0
NU00121,NU_L29,validation,19.88,26.9,0.88,False,2434.49,42.6,41604.0
NU00121,NU_L29,validation,29.88,29.9,0.88,False,2434.49,42.6,41604.0
NU00121,NU_L29,validation,39.88,32.0,0.88,False,2434.49,42.6,41604.0
NU00121,NU_L29,validation,49.88,33.099999999999994,0.88,False,2434.49,42.6,41604.0
NU00121,NU_L29,validation,69.88,35.099999999999994,0.88,False,2434.49,42.6,41604.0
NU00121,NU_L29,validation,99.88,37.5,0.88,False,2434.49,42.6,41604.0
NU00122,NU_L29,validation,1.0,0.0,1.0,True,2434.49,42.6,41604.0
NU00122,NU_L29,validation,2.0,13.199999999999996,1.0,True,2434.49,42.6,41604.0
NU00122,NU_L29,validation,3.0,18.300000000000004,1.0,True,2434.49,42.6,41604.0
NU00122,NU_L29,validation,4.0,20.800000000000004,1.0,True,2434.49,42.6,41604.0
NU00122,NU_L29,validation,5.0,22.4,1.0,True,2434.49,42.6,41604.0
NU00122,NU_L29,validation,7.0,24.499999999999993,1.0,True,2434.49,42.6,41604.0
NU00122,NU_L29,validation,10.0,27.9,1.0,True,2434.49,42.6,41604.0
NU00122,NU_L29,validation,20.0,33.199999999999996,1.0,False,2434.49,42.6,41604.0
NU00122,NU_L29,validation,30.0,36.800000000000004,1.0,False,2434.49,42.6,41604.0
NU00122,NU_L29,validation,40.0,39.6,1.0,False,2434.49,42.6,41604.0
NU00122,NU_L29,validation,50.0,41.4,1.0,False,2434.49,42.6,41604.0
NU00122,NU_L29,validation,70.0,43.9,1.0,False,2434.49,42.6,41604.0
NU00122,NU_L29,validation,100.0,47.300000000000004,1.0,False,2434.49,42.6,41604.0
NU00123,NU_L29,validation,1.0,0.0,1.0,True,2434.49,42.6,41604.0
NU00123,NU_L29,validation,2.0,6.799999999999997,1.0,True,2434.49,42.6,41604.0
NU00123,NU_L29,validation,3.0,8.0,1.0,True,2434.49,42.6,41604.0
NU00123,NU_L29,validation,4.0,9.200000000000003,1.0,True,2434.49,42.6,41604.0
NU00123,NU_L29,validation,5.0,10.299999999999997,1.0,True,2434.49,42.6,41604.0
NU00123,NU_L29,validation,7.0,11.600000000000001,1.0,True,2434.49,42.6,41604.0
NU00123,NU_L29,validation,10.0,13.0,1.0,True,2434.49,42.6,41604.0
NU00123,NU_L29,validation,20.0,15.100000000000001,1.0,False,2434.49,42.6,41604.0
NU00123,NU_L29,validation,30.0,16.700000000000003,1.0,False,2434.49,42.6,41604.0
NU00123,NU_L29,validation,40.0,18.6,1.0,False,2434.49,42.6,41604.0
NU00123,NU_L29,validation,50.0,19.5,1.0,False,2434.49,42.6,41604.0
NU00123,NU_L29,validation,70.0,20.9,1.0,False,2434.49,42.6,41604.0
NU00123,NU_L29,validation,100.0,23.1,1.0,False,2434.49,42.6,41604.0
NU00124,NU_L29,validation,0.88,0.0,0.88,True,2434.49,42.6,41604.0
NU00124,NU_L29,validation,1.88,6.199999999999996,0.88,True,2434.49,42.6,41604.0
NU00124,NU_L29,validation,2.88,8.199999999999996,0.88,True,2434.49,42.6,41604.0
NU00124,NU_L29,validation,3.88,10.099999999999994,0.88,True,2434.49,42.6,41604.0
NU00124,NU_L29,validation,4.88,10.799999999999997,0.88,True,2434.49,42.6,41604.0
NU00124,NU_L29,validation,6.88,12.399999999999999,0.88,True,2434.49,42.6,41604.0
NU00124,NU_L29,validation,9.88,14.0,0.88,True,2434.49,42.6,41604.0
NU00124,NU_L29,validation,19.88,17.199999999999996,0.88,False,2434.49,42.6,41604.0
NU00124,NU_L29,validation,29.88,19.199999999999996,0.88,False,2434.49,42.6,41604.0
NU00124,NU_L29,validation,39.88,21.099999999999994,0.88,False,2434.49,42.6,41604.0
NU00124,NU_L29,validation,49.88,22.199999999999996,0.88,False,2434.49,42.6,41604.0
NU00124,NU_L29,validation,69.88,24.0,0.88,False,2434.49,42.6,41604.0
NU00124,NU_L29,validation,99.88,26.299999999999997,0.88,False,2434.49,42.6,41604.0
NU00125,NU_L29,validation,0.88,0.0,0.88,True,2434.49,42.6,41604.0
NU00125,NU_L29,validation,1.88,5.399999999999999,0.88,True,2434.49,42.6,41604.0
NU00125,NU_L29,validation,2.88,7.5,0.88,True,2434.49,42.6,41604.0
NU00125,NU_L29,validation,3.88,8.199999999999996,0.88,True,2434.49,42.6,41604.0
NU00125,NU_L29,validation,4.88,9.199999999999996,0.88,True,2434.49,42.6,41604.0
NU00125,NU_L29,validation,6.88,10.399999999999999,0.88,True,2434.49,42.6,41604.0
NU00125,NU_L29,validation,9.88,11.799999999999997,0.88,True,2434.49,42.6,41604.0
NU00125,NU_L29,validation,19.88,15.0,0.88,False,2434.49,42.6,41604.0
NU00125,NU_L29,validation,29.88,17.799999999999997,0.88,False,2434.49,42.6,41604.0
NU00125,NU_L29,validation,39.88,19.199999999999996,0.88,False,2434.49,42.6,41604.0
NU00125,NU_L29,validation,49.88,20.699999999999996,0.88,False,2434.49,42.6,41604.0
NU00125,NU_L29,validation,69.88,22.6,0.88,False,2434.49,42.6,41604.0
NU00125,NU_L29,validation,99.88,26.9,0.88,False,2434.49,42.6,41604.0
NU00126,NU_L29,validation,0.88,0.0,0.88,True,2434.49,42.6,41604.0
NU00126,NU_L29,validation,1.88,8.099999999999998,0.88,True,2434.49,42.6,41604.0
NU00126,NU_L29,validation,2.88,9.2,0.88,True,2434.49,42.6,41604.0
NU00126,NU_L29,validation,3.88,10.8,0.88,True,2434.49,42.6,41604.0
NU00126,NU_L29,validation,4.88,11.3,0.88,True,2434.49,42.6,41604.0
NU00126,NU_L29,validation,6.88,12.400000000000002,0.88,True,2434.49,42.6,41604.0
NU00126,NU_L29,validation,9.88,13.3,0.88,True,2434.49,42.6,41604.0
NU00126,NU_L29,validation,19.88,14.900000000000002,0.88,False,2434.49,42.6,41604.0
NU00126,NU_L29,validation,29.88,15.999999999999996,0.88,False,2434.49,42.6,41604.0
NU00126,NU_L29,validation,39.88,16.499999999999996,0.88,False,2434.49,42.6,41604.0
NU00126,NU_L29,validation,49.88,16.900000000000002,0.88,False,2434.49,42.6,41604.0
NU00126,NU_L29,validation,69.88,17.8,0.88,False,2434.49,42.6,41604.0
NU00126,NU_L29,validation,99.88,18.8,0.88,False,2434.49,42.6,41604.0
NU00142,NU_L110,validation,0.1,0.0,0.1,True,2350.56,48.6,
NU00142,NU_L110,validation,2.7,8.600000000000001,0.1,True,2350.56,48.6,
NU00142,NU_L110,validation,4.8,11.0,0.1,True,2350.56,48.6,
NU00142,NU_L110,validation,11.1,17.1,0.1,False,2350.56,48.6,
NU00142,NU_L110,validation,19.1,23.9,0.1,False,2350.56,48.6,
NU00142,NU_L110,validation,33.5,28.0,0.1,False,2350.56,48.6,
NU00142,NU_L110,validation,103.0,34.900000000000006,0.1,False,2350.56,48.6,
